etapa,iter,miniIter,est,node,prob,nome,usina,generation,custo,custoTotal
BK,4,0,1,1,1.0,ANGRA1,1,123143.7,10.0,1.231437e6
BK,4,0,1,1,1.0,ANGRA2,2,0.0,20.0,0.0
BK,4,0,1,1,1.0,ANGRA3,3,0.0,30.0,0.0
BK,5,0,4,4,1.0,ANGRA1,1,99426.8,10.0,994268.0
BK,5,0,4,4,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,5,0,4,4,1.0,ANGRA3,3,0.0,30.0,0.0
BK,5,0,4,7,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,7,1.0,ANGRA2,2,0.0,20.0,0.0
BK,5,0,4,7,1.0,ANGRA3,3,-0.0,30.0,-0.0
BK,5,0,4,10,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,4,10,1.0,ANGRA2,2,0.0,20.0,0.0
BK,5,0,4,10,1.0,ANGRA3,3,-0.0,30.0,-0.0
BK,5,0,4,13,1.0,ANGRA1,1,148845.8,10.0,1.488458e6
BK,5,0,4,13,1.0,ANGRA2,2,0.0,20.0,0.0
BK,5,0,4,13,1.0,ANGRA3,3,-0.0,30.0,-0.0
BK,5,0,4,16,1.0,ANGRA1,1,138687.8,10.0,1.386878e6
BK,5,0,4,16,1.0,ANGRA2,2,0.0,20.0,0.0
BK,5,0,4,16,1.0,ANGRA3,3,0.0,30.0,0.0
BK,5,0,4,19,1.0,ANGRA1,1,88736.8,10.0,887368.0
BK,5,0,4,19,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,5,0,4,19,1.0,ANGRA3,3,0.0,30.0,0.0
BK,5,0,4,22,1.0,ANGRA1,1,102600.8,10.0,1.026008e6
BK,5,0,4,22,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,5,0,4,22,1.0,ANGRA3,3,0.0,30.0,0.0
BK,5,0,4,25,1.0,ANGRA1,1,110873.8,10.0,1.108738e6
BK,5,0,4,25,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,5,0,4,25,1.0,ANGRA3,3,0.0,30.0,0.0
BK,5,0,4,28,1.0,ANGRA1,1,95311.8,10.0,953118.0
BK,5,0,4,28,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,5,0,4,28,1.0,ANGRA3,3,0.0,30.0,0.0
BK,5,0,4,31,1.0,ANGRA1,1,82949.8,10.0,829498.0
BK,5,0,4,31,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,5,0,4,31,1.0,ANGRA3,3,0.0,30.0,0.0
BK,5,0,3,3,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,3,1.0,ANGRA2,2,0.0,20.0,0.0
BK,5,0,3,3,1.0,ANGRA3,3,0.0,30.0,0.0
BK,5,0,3,6,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,6,1.0,ANGRA2,2,0.0,20.0,0.0
BK,5,0,3,6,1.0,ANGRA3,3,0.0,30.0,0.0
BK,5,0,3,9,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,9,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,5,0,3,9,1.0,ANGRA3,3,0.0,30.0,0.0
BK,5,0,3,12,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,12,1.0,ANGRA2,2,0.0,20.0,0.0
BK,5,0,3,12,1.0,ANGRA3,3,0.0,30.0,0.0
BK,5,0,3,15,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,15,1.0,ANGRA2,2,0.0,20.0,0.0
BK,5,0,3,15,1.0,ANGRA3,3,-0.0,30.0,-0.0
BK,5,0,3,18,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,18,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,5,0,3,18,1.0,ANGRA3,3,0.0,30.0,0.0
BK,5,0,3,21,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,21,1.0,ANGRA2,2,0.0,20.0,0.0
BK,5,0,3,21,1.0,ANGRA3,3,0.0,30.0,0.0
BK,5,0,3,24,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,24,1.0,ANGRA2,2,0.0,20.0,0.0
BK,5,0,3,24,1.0,ANGRA3,3,0.0,30.0,0.0
BK,5,0,3,27,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,27,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,5,0,3,27,1.0,ANGRA3,3,0.0,30.0,0.0
BK,5,0,3,30,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,3,30,1.0,ANGRA2,2,0.0,20.0,0.0
BK,5,0,3,30,1.0,ANGRA3,3,0.0,30.0,0.0
BK,5,0,2,2,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,2,2,0.1,ANGRA2,2,-0.0,20.0,-0.0
BK,5,0,2,2,0.1,ANGRA3,3,0.0,30.0,0.0
BK,5,0,2,5,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,2,5,0.1,ANGRA2,2,9057.8,20.0,181156.0
BK,5,0,2,5,0.1,ANGRA3,3,0.0,30.0,0.0
BK,5,0,2,8,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,2,8,0.1,ANGRA2,2,3408.8,20.0,68176.0
BK,5,0,2,8,0.1,ANGRA3,3,0.0,30.0,0.0
BK,5,0,2,11,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,2,11,0.1,ANGRA2,2,-0.0,20.0,-0.0
BK,5,0,2,11,0.1,ANGRA3,3,-0.0,30.0,-0.0
BK,5,0,2,14,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,2,14,0.1,ANGRA2,2,0.0,20.0,0.0
BK,5,0,2,14,0.1,ANGRA3,3,0.0,30.0,0.0
BK,5,0,2,17,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,2,17,0.1,ANGRA2,2,0.0,20.0,0.0
BK,5,0,2,17,0.1,ANGRA3,3,0.0,30.0,0.0
BK,5,0,2,20,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,2,20,0.1,ANGRA2,2,-0.0,20.0,-0.0
BK,5,0,2,20,0.1,ANGRA3,3,0.0,30.0,0.0
BK,5,0,2,23,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,2,23,0.1,ANGRA2,2,0.0,20.0,0.0
BK,5,0,2,23,0.1,ANGRA3,3,0.0,30.0,0.0
BK,5,0,2,26,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,2,26,0.1,ANGRA2,2,0.0,20.0,0.0
BK,5,0,2,26,0.1,ANGRA3,3,0.0,30.0,0.0
BK,5,0,2,29,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,5,0,2,29,0.1,ANGRA2,2,-0.0,20.0,-0.0
BK,5,0,2,29,0.1,ANGRA3,3,0.0,30.0,0.0
BK,5,0,1,1,1.0,ANGRA1,1,129377.0,10.0,1.29377e6
BK,5,0,1,1,1.0,ANGRA2,2,0.0,20.0,0.0
BK,5,0,1,1,1.0,ANGRA3,3,0.0,30.0,0.0
BK,6,0,4,4,1.0,ANGRA1,1,93193.5,10.0,931935.0
BK,6,0,4,4,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,6,0,4,4,1.0,ANGRA3,3,0.0,30.0,0.0
BK,6,0,4,7,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,4,7,1.0,ANGRA2,2,0.0,20.0,0.0
BK,6,0,4,7,1.0,ANGRA3,3,-0.0,30.0,-0.0
BK,6,0,4,10,1.0,ANGRA1,1,147175.5,10.0,1.471755e6
BK,6,0,4,10,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,6,0,4,10,1.0,ANGRA3,3,0.0,30.0,0.0
BK,6,0,4,13,1.0,ANGRA1,1,142612.5,10.0,1.426125e6
BK,6,0,4,13,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,6,0,4,13,1.0,ANGRA3,3,-0.0,30.0,-0.0
BK,6,0,4,16,1.0,ANGRA1,1,132454.5,10.0,1.324545e6
BK,6,0,4,16,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,6,0,4,16,1.0,ANGRA3,3,0.0,30.0,0.0
BK,6,0,4,19,1.0,ANGRA1,1,82503.5,10.0,825035.0
BK,6,0,4,19,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,6,0,4,19,1.0,ANGRA3,3,0.0,30.0,0.0
BK,6,0,4,22,1.0,ANGRA1,1,96367.5,10.0,963675.0
BK,6,0,4,22,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,6,0,4,22,1.0,ANGRA3,3,0.0,30.0,0.0
BK,6,0,4,25,1.0,ANGRA1,1,104640.5,10.0,1.046405e6
BK,6,0,4,25,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,6,0,4,25,1.0,ANGRA3,3,0.0,30.0,0.0
BK,6,0,4,28,1.0,ANGRA1,1,89078.5,10.0,890785.0
BK,6,0,4,28,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,6,0,4,28,1.0,ANGRA3,3,0.0,30.0,0.0
BK,6,0,4,31,1.0,ANGRA1,1,76716.5,10.0,767165.0
BK,6,0,4,31,1.0,ANGRA2,2,0.0,20.0,0.0
BK,6,0,4,31,1.0,ANGRA3,3,0.0,30.0,0.0
BK,6,0,3,3,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,3,3,1.0,ANGRA2,2,0.0,20.0,0.0
BK,6,0,3,3,1.0,ANGRA3,3,0.0,30.0,0.0
BK,6,0,3,6,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,3,6,1.0,ANGRA2,2,0.0,20.0,0.0
BK,6,0,3,6,1.0,ANGRA3,3,0.0,30.0,0.0
BK,6,0,3,9,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,3,9,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,6,0,3,9,1.0,ANGRA3,3,-0.0,30.0,-0.0
BK,6,0,3,12,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,3,12,1.0,ANGRA2,2,0.0,20.0,0.0
BK,6,0,3,12,1.0,ANGRA3,3,0.0,30.0,0.0
BK,6,0,3,15,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,3,15,1.0,ANGRA2,2,0.0,20.0,0.0
BK,6,0,3,15,1.0,ANGRA3,3,0.0,30.0,0.0
BK,6,0,3,18,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,3,18,1.0,ANGRA2,2,0.0,20.0,0.0
BK,6,0,3,18,1.0,ANGRA3,3,-0.0,30.0,-0.0
BK,6,0,3,21,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,3,21,1.0,ANGRA2,2,0.0,20.0,0.0
BK,6,0,3,21,1.0,ANGRA3,3,0.0,30.0,0.0
BK,6,0,3,24,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,3,24,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,6,0,3,24,1.0,ANGRA3,3,0.0,30.0,0.0
BK,6,0,3,27,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,3,27,1.0,ANGRA2,2,-0.0,20.0,-0.0
BK,6,0,3,27,1.0,ANGRA3,3,0.0,30.0,0.0
BK,6,0,3,30,1.0,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,3,30,1.0,ANGRA2,2,0.0,20.0,0.0
BK,6,0,3,30,1.0,ANGRA3,3,0.0,30.0,0.0
BK,6,0,2,2,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,2,2,0.1,ANGRA2,2,-0.0,20.0,-0.0
BK,6,0,2,2,0.1,ANGRA3,3,0.0,30.0,0.0
BK,6,0,2,5,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,2,5,0.1,ANGRA2,2,2824.5,20.0,56490.0
BK,6,0,2,5,0.1,ANGRA3,3,-0.0,30.0,-0.0
BK,6,0,2,8,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,2,8,0.1,ANGRA2,2,-0.0,20.0,-0.0
BK,6,0,2,8,0.1,ANGRA3,3,0.0,30.0,0.0
BK,6,0,2,11,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,2,11,0.1,ANGRA2,2,0.0,20.0,0.0
BK,6,0,2,11,0.1,ANGRA3,3,-0.0,30.0,-0.0
BK,6,0,2,14,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,2,14,0.1,ANGRA2,2,0.0,20.0,0.0
BK,6,0,2,14,0.1,ANGRA3,3,-0.0,30.0,-0.0
BK,6,0,2,17,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,2,17,0.1,ANGRA2,2,0.0,20.0,0.0
BK,6,0,2,17,0.1,ANGRA3,3,0.0,30.0,0.0
BK,6,0,2,20,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,2,20,0.1,ANGRA2,2,0.0,20.0,0.0
BK,6,0,2,20,0.1,ANGRA3,3,0.0,30.0,0.0
BK,6,0,2,23,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,2,23,0.1,ANGRA2,2,0.0,20.0,0.0
BK,6,0,2,23,0.1,ANGRA3,3,0.0,30.0,0.0
BK,6,0,2,26,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,2,26,0.1,ANGRA2,2,-0.0,20.0,-0.0
BK,6,0,2,26,0.1,ANGRA3,3,0.0,30.0,0.0
BK,6,0,2,29,0.1,ANGRA1,1,150000.0,10.0,1.5e6
BK,6,0,2,29,0.1,ANGRA2,2,0.0,20.0,0.0
BK,6,0,2,29,0.1,ANGRA3,3,0.0,30.0,0.0
BK,6,0,1,1,1.0,ANGRA1,1,132201.5,10.0,1.322015e6
BK,6,0,1,1,1.0,ANGRA2,2,0.0,20.0,0.0
BK,6,0,1,1,1.0,ANGRA3,3,0.0,30.0,0.0
